Timestamp,Initials,Shot Distance (feet),# Out of 5,Group
2024-11-06 15:14:08,JUzi,8,1,Santa Maria Catholic Elementary School
2024-11-06 15:14:21,LPD,8,5,Santa Maria Catholic Elementary School
2024-11-06 15:14:54,JO,6,1,Santa Maria Catholic Elementary School
2024-11-06 15:15:22,JUzi,10,1,Santa Maria Catholic Elementary School
2024-11-06 15:15:45,kmlg,10,1,Santa Maria Catholic Elementary School
2024-11-06 15:15:57,MK12,8,3,Santa Maria Catholic Elementary School
2024-11-06 15:18:04,MK12,10,5,Santa Maria Catholic Elementary School
2024-11-06 16:16:37,JM28,2,2,Santa Maria Catholic Elementary School
2024-11-06 16:16:53,JM28,4,5,Santa Maria Catholic Elementary School
2024-11-06 16:17:06,JM28,6,3,Santa Maria Catholic Elementary School
2024-11-06 16:17:17,JM28,8,1,Santa Maria Catholic Elementary School
2024-11-06 16:17:32,JM28,10,3,Santa Maria Catholic Elementary School
2024-11-07 12:56:21,BD,2,5,Santa Maria Catholic Elementary School
2024-11-07 12:56:33,CAN,2,5,Santa Maria Catholic Elementary School
2024-11-07 12:56:49,AMB,2,5,Santa Maria Catholic Elementary School
2024-11-07 12:57:00,AY,2,5,Santa Maria Catholic Elementary School
2024-11-07 12:58:10,JUzi,2,5,Santa Maria Catholic Elementary School
2024-11-07 12:59:45,JO,2,5,Santa Maria Catholic Elementary School
2024-11-07 12:59:58,UFM,2,5,Santa Maria Catholic Elementary School
2024-11-07 13:00:31,AY,4,2,Santa Maria Catholic Elementary School
2024-11-07 13:01:17,AMB,4,0,Santa Maria Catholic Elementary School
2024-11-07 13:01:17,JO,4,2,Santa Maria Catholic Elementary School
2024-11-07 13:01:25,TAR,2,5,Santa Maria Catholic Elementary School
2024-11-07 13:01:41,ymmm,2,5,Santa Maria Catholic Elementary School
2024-11-07 13:01:47,ams,2,5,Santa Maria Catholic Elementary School
2024-11-07 13:01:48,kmlg,2,5,Santa Maria Catholic Elementary School
2024-11-07 13:01:53,CAN,4,0,Santa Maria Catholic Elementary School
2024-11-07 13:02:06,KSO,2,5,Santa Maria Catholic Elementary School
2024-11-07 13:02:21,UFM,4,0,Santa Maria Catholic Elementary School
2024-11-07 13:02:21,JUzi,4,1,Santa Maria Catholic Elementary School
2024-11-07 13:02:43,kmlg,4,1,Santa Maria Catholic Elementary School
2024-11-07 13:02:58,AMB,6,0,Santa Maria Catholic Elementary School
2024-11-07 13:03:23,AY,6,1,Santa Maria Catholic Elementary School
2024-11-07 13:03:28,KSO,4,3,Santa Maria Catholic Elementary School
2024-11-07 13:03:42,JO,6,0,Santa Maria Catholic Elementary School
2024-11-07 13:04:10,CAN,6,0,Santa Maria Catholic Elementary School
2024-11-07 13:04:17,TAR,4,1,Santa Maria Catholic Elementary School
2024-11-07 13:04:26,kmlg,6,1,Santa Maria Catholic Elementary School
2024-11-07 13:04:27,LPD,6,5,Santa Maria Catholic Elementary School
2024-11-07 13:04:40,KSO,6,1,Santa Maria Catholic Elementary School
2024-11-07 13:04:42,JUzi,6,0,Santa Maria Catholic Elementary School
2024-11-07 13:05:26,ams,4,2,Santa Maria Catholic Elementary School
2024-11-07 13:05:48,AMB,8,0,Santa Maria Catholic Elementary School
2024-11-07 13:05:51,LPD,8,5,Santa Maria Catholic Elementary School
2024-11-07 13:05:51,kmlg,8,1,Santa Maria Catholic Elementary School
2024-11-07 13:06:02,KSO,8,1,Santa Maria Catholic Elementary School
2024-11-07 13:06:03,UFM,6,0,Santa Maria Catholic Elementary School
2024-11-07 13:06:51,JUzi,8,1,Santa Maria Catholic Elementary School
2024-11-07 13:06:58,kmlg,10,2,Santa Maria Catholic Elementary School
2024-11-07 13:07:31,CAN,8,1,Santa Maria Catholic Elementary School
2024-11-07 13:07:45,AY,8,3,Santa Maria Catholic Elementary School
2024-11-07 13:07:51,KSO,10,1,Santa Maria Catholic Elementary School
2024-11-07 13:07:56,JO,8,0,Santa Maria Catholic Elementary School
2024-11-07 13:08:28,AMB,10,0,Santa Maria Catholic Elementary School
2024-11-07 13:08:59,KSO,10,0,Santa Maria Catholic Elementary School
2024-11-07 13:09:00,TAR,6,2,Santa Maria Catholic Elementary School
2024-11-07 13:09:13,CAN,10,1,Santa Maria Catholic Elementary School
2024-11-07 13:09:56,KSO,2,5,Santa Maria Catholic Elementary School
2024-11-07 13:10:48,KSO,4,1,Santa Maria Catholic Elementary School
2024-11-07 13:10:56,UFM,8,0,Santa Maria Catholic Elementary School
2024-11-07 13:11:22,JUzi,10,0,Santa Maria Catholic Elementary School
2024-11-07 13:11:49,T4B,2,5,Santa Maria Catholic Elementary School
2024-11-07 13:11:54,AY,10,1,Santa Maria Catholic Elementary School
2024-11-07 13:13:04,BD,4,0,Santa Maria Catholic Elementary School
2024-11-07 13:13:24,KSO,6,0,Santa Maria Catholic Elementary School
2024-11-07 13:14:02,BD,6,1,Santa Maria Catholic Elementary School
2024-11-07 13:14:15,KSO,8,2,Santa Maria Catholic Elementary School
2024-11-07 13:14:49,T4B,4,1,Santa Maria Catholic Elementary School
2024-11-07 13:14:56,KSO,10,0,Santa Maria Catholic Elementary School
2024-11-07 13:15:23,BD,8,0,Santa Maria Catholic Elementary School
2024-11-07 13:15:31,JO,10,0,Santa Maria Catholic Elementary School
2024-11-07 13:15:59,KSO,2,5,Santa Maria Catholic Elementary School
2024-11-07 13:16:22,T4B,6,0,Santa Maria Catholic Elementary School
2024-11-07 13:16:51,ams,6,2,Santa Maria Catholic Elementary School
2024-11-07 13:16:58,BD,10,0,Santa Maria Catholic Elementary School
2024-11-07 13:17:13,ams,8,3,Santa Maria Catholic Elementary School
2024-11-07 13:17:21,KSO,4,1,Santa Maria Catholic Elementary School
2024-11-07 13:17:24,UFM,10,1,Santa Maria Catholic Elementary School
2024-11-07 13:17:44,KSO,6,0,Santa Maria Catholic Elementary School
2024-11-07 13:17:47,LPD,10,5,Santa Maria Catholic Elementary School
2024-11-07 13:18:01,ams,10,0,Santa Maria Catholic Elementary School
2024-11-07 13:18:06,LPD,10,5,Santa Maria Catholic Elementary School
2024-11-07 13:18:37,KSO,8,0,Santa Maria Catholic Elementary School
2024-11-07 13:19:01,KSO,10,0,Santa Maria Catholic Elementary School
2024-11-07 13:19:15,SG,4,4,Santa Maria Catholic Elementary School
2024-11-07 13:23:06,MK12,10,5,Santa Maria Catholic Elementary School
2024-11-07 13:24:22,MK12,10,5,Santa Maria Catholic Elementary School
2024-11-07 14:04:52,SG,4,4,Santa Maria Catholic Elementary School
2024-11-07 14:40:39,SG,6,4,Santa Maria Catholic Elementary School
2024-11-07 15:07:15,tp,2,5,Santa Maria Catholic Elementary School
2024-11-27 12:56:12,jt2,2,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:00:18,NL,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:00:19,LL,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:01:04,RC,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:01:16,SAP,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:01:20,KI,2,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:01:24,AE6,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:01:52,RA,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:02:07,BA,2,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:02:18,NL7,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:02:42,SAP,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:02:48,IB,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:02:50,NW,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:03:13,LL,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:03:18,JR,2,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:03:22,GD2,8,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:03:32,JMK,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:03:33,NL,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:03:55,JMK,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:04:03,KI,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:04:11,RC,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:04:17,AB,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:04:24,AE4,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:04:35,RA,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:04:38,BA,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:05:01,AB,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:05:11,NL7,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:05:30,NW,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:05:46,LL,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:05:50,IB,8,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:06:05,GD6,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:06:07,JR,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:06:43,SAP,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:06:55,AE7,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:07:04,NL,8,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:07:12,KI,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:07:13,JMK,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:07:48,N:L7,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:07:59,RC,8,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:08:08,AB,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:08:16,BA,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:08:33,RA,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:09:05,LL,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:09:11,NW,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:09:28,IB,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:10:00,GD6,6,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:10:04,SAP,8,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:10:18,JR,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:10:22,NL,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:10:49,AE4,8,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:10:53,GM,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:11:01,ANG1234,2,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:11:18,JMK,8,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:11:20,EVA1234,2,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:11:22,ANG1234,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:11:23,KI,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:11:28,NL7,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:11:32,Bra1234,2,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:11:36,ANG1234,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:11:44,RC,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:11:49,Bra1234,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:11:58,ANG1234,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:12:03,Bra1234,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:12:11,ANG1234,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:12:15,Bra1234,8,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:12:15,AB,8,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:12:16,RA,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:12:18,GD6,8,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:12:30,BA,8,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:12:31,Bra1234,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:13:08,LL,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:13:18,IB,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:13:48,AE8,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:13:58,NW,8,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:14:28,SAP,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:14:29,NL7,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:14:35,NL,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:14:44,JR,8,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:15:29,JMK,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:15:44,GD6,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:16:27,AB,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:16:44,KI,10,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:16:58,jac1234,2,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:06,RC,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:11,eva1234,2,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:13,KYN1234,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:17,jac1234,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:25,ib,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:28,eva1234,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:28,KYN1234,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:33,jac1234,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:40,eva1234,6,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:41,NW,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:49,jac1234,8,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:51,KYN1234,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:17:55,eva1234,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:18:07,KYN1234,8,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:18:07,jac1234,8,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:18:08,eva1234,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:18:19,jac1234,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:18:23,KYN1234,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:18:27,BA,10,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:18:59,JR,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:27:36,jos12345,6,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:30:05,ANA12345,2,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:30:30,ANA12345,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:30:32,kry1234,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:30:46,ANA12345,6,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:31:02,ANA12345,8,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:31:18,ANA12345,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:31:23,che1234,2,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:32:15,kry1234,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:32:20,jac12345,2,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:32:25,kry1234,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:32:34,che1234,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:32:37,kry1234,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:32:38,jac12345,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:32:50,che1234,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:32:53,jac12345,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:33:02,che1234,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:33:09,jac12345,8,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 13:33:24,jac12345,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:10:57,KI,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:11:29,AB,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:11:41,NW,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:11:42,GD7,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:11:46,JMK,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:12:03,BA,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:12:23,AE7,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:12:26,JR,2,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:12:39,LL,2,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:13:02,NL,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:13:03,SAP,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:13:05,NL7,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:13:21,KI,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:13:48,RC,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:13:58,GD7,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:13:59,AB,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:14:02,NW,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:14:29,RA,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:14:36,BA,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:14:47,JMK,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:15:11,IB,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:15:15,AE7,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:15:22,KI,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:15:37,KI,8,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:15:43,IB,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:15:46,LL,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:15:50,KI,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:15:54,NL7,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:16:08,NW,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:16:51,GD7,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:33:47,Fra1234,2,2,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:34:01,Fra1234,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:34:15,Fra1234,6,3,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:34:32,Fra1234,8,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:41:35,Lee1234,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:41:48,Lee1234,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:42:59,xoc1234,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:43:12,xoc1234,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:44:05,xoc1234,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:45:29,kia1234,8,1,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:45:39,kia1234,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-27 14:46:21,char1234,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:24:26,ZJ,2,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:26:49,B.D,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:28:31,BENZEA,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:28:40,D.S.,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:28:46,ET,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:29:14,stecan,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:29:32,Anikab,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:29:39,ARICUDO,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:29:44,RHAFJT,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:30:33,RCB,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:30:41,G.D,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:30:49,heyada,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:30:58,AF,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:31:11,T.M,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:31:21,B.D,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:31:22,BENZEA,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:31:46,stecan,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:31:52,ET,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:31:56,JT,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:32:04,ARICUDO,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:32:28,ANM,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:32:30,Anikab,2,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:32:38,D.S.,6,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:33:02,RCB,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:33:04,B.D,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:33:25,RH,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:33:25,Stecan,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:33:29,heyada,8,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:34:00,BENZEA,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:34:02,G.M,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:34:05,D.S.,2,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:34:09,AF,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:34:47,ARICUDO,8,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:34:50,G.D,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:34:54,ET,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:35:17,JT,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:35:28,T.M,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:35:37,RCB,4,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:35:41,stecan,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:35:53,Anikab,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:35:54,pri1234,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:36:20,marh,2,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:36:33,marh,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:36:42,ANM,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:36:45,marh,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:37:01,marh,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:37:08,stecan,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:37:11,RH,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:37:13,heyada,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:37:13,marh,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:37:31,BENZEA,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:37:39,G.M,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:37:40,D.S.,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:37:51,AF,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:38:12,G.D,4,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:38:21,ARICUDO,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:38:27,B.D,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:38:48,T.M,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:39:22,JT,8,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:39:38,ET,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:39:55,ANM,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:51:21,GM,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:51:30,GM,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:51:38,GM,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:51:47,GM,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:52:31,heyada,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:52:35,RH,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 12:52:53,RH,8,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:05:07,ET,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:05:16,BENZEA,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:05:17,stecan,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:05:50,B.D,4,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:06:03,Anikab,6,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:06:10,RH,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:06:11,G.D,8,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:06:20,ARICUDO,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:06:25,D.S.,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:07:00,G.D,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:07:09,RCB,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:07:17,heyada,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:07:23,RH,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:07:25,stecan,8,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:07:30,G.D,6,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:07:46,BENZEA,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:08:00,B.D,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:08:12,ET,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:08:38,D.S.,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:08:41,RH,10,2,Dante Alighieri Academy Catholic Secondary School
