Timestamp,First Name,Shot Distance (feet),Shot Made?
11/29/2023 11:04:08,V.M.,2,FALSE
11/29/2023 11:04:14,P.O,4,TRUE
11/29/2023 11:04:19,v.b,6,TRUE
11/29/2023 11:04:28,Raph,8,TRUE
11/29/2023 11:04:29,P.O,10,TRUE
11/29/2023 11:04:31,v.b,8,TRUE
11/29/2023 11:04:38,Daniel,8,FALSE
11/29/2023 11:04:44,v.b,10,TRUE
11/29/2023 11:04:46,Raph,10,TRUE
11/29/2023 11:04:48,P.O,2,FALSE
11/29/2023 11:04:50,e.b,10,TRUE
11/29/2023 11:04:55,V.M.,4,TRUE
11/29/2023 11:05:10,V.M.,6,TRUE
11/29/2023 11:05:27,V.M.,8,TRUE
11/29/2023 11:06:07,V.M.,10,FALSE
11/30/2023 7:43:21,William H,2,FALSE
11/30/2023 7:43:33,William H,4,FALSE
11/30/2023 7:43:42,JosiahR,2,TRUE
11/30/2023 7:43:44,RandyL,2,FALSE
11/30/2023 7:43:46,William H,6,FALSE
11/30/2023 7:43:48,AmaraV,2,TRUE
11/30/2023 7:43:49,Nozibusiso,2,TRUE
11/30/2023 7:43:56,JosiahR,4,FALSE
11/30/2023 7:43:57,William H,8,FALSE
11/30/2023 7:44:08,JosiahR,6,FALSE
11/30/2023 7:44:09,William H,10,FALSE
11/30/2023 7:44:17,RandyL,4,FALSE
11/30/2023 7:44:22,JosiahR,8,FALSE
11/30/2023 7:44:27,AmaraV,4,FALSE
11/30/2023 7:44:39,marowilr,2,TRUE
11/30/2023 7:44:40,JosiahR,10,FALSE
11/30/2023 7:44:43,RandyL,6,TRUE
11/30/2023 7:44:47,AmaraV,6,FALSE
11/30/2023 7:44:57,marowilr,4,FALSE
11/30/2023 7:45:02,RandyL,8,FALSE
11/30/2023 7:45:03,Nozibusiso ,4,TRUE
11/30/2023 7:45:12,marowilr,6,FALSE
11/30/2023 7:45:16,AmaraV,8,FALSE
11/30/2023 7:45:22,RandyL,10,FALSE
11/30/2023 7:45:23,Nozibusiso,6,FALSE
11/30/2023 7:45:27,marowilr,8,FALSE
11/30/2023 7:45:28,R.O,2,TRUE
11/30/2023 7:45:32,AmaraV,10,FALSE
11/30/2023 7:45:37,Nozibusiso,8,FALSE
11/30/2023 7:45:38,Maxim,2,TRUE
11/30/2023 7:45:44,AlvinN,2,FALSE
11/30/2023 7:45:45,HA,2,TRUE
11/30/2023 7:45:46,marowilr,10,FALSE
11/30/2023 7:45:47,Maxim,4,FALSE
11/30/2023 7:45:48,R.O,4,FALSE
11/30/2023 7:45:55,AlvinN,4,TRUE
11/30/2023 7:45:57,Maxim,6,FALSE
11/30/2023 7:46:01,Nozibusiso,10,TRUE
11/30/2023 7:46:07,AlvinN,6,FALSE
11/30/2023 7:46:12,Maxim,8,FALSE
11/30/2023 7:46:25,Maxim,10,FALSE
11/30/2023 7:46:29,HA,4,FALSE
11/30/2023 7:46:29,R.O,6,FALSE
11/30/2023 7:46:31,Natasha N,2,TRUE
11/30/2023 7:46:31,AlvinN,8,FALSE
11/30/2023 7:46:41,HA,6,FALSE
11/30/2023 7:46:43,R.O,8,FALSE
11/30/2023 7:46:44,Natasha N,4,FALSE
11/30/2023 7:46:44,AlvinN,10,FALSE
11/30/2023 7:46:57, JoshuaL,2,TRUE
11/30/2023 7:46:57,R.O,10,FALSE
11/30/2023 7:46:58,matthewg,2,TRUE
11/30/2023 7:47:00,Josiah M,2,TRUE
11/30/2023 7:47:02,Natasha N,6,FALSE
11/30/2023 7:47:11,ryder,2,TRUE
11/30/2023 7:47:12, JoshuaL,4,TRUE
11/30/2023 7:47:13,matthewg,4,FALSE
11/30/2023 7:47:16,KobeI,2,TRUE
11/30/2023 7:47:18,Natasha N,8,FALSE
11/30/2023 7:47:23,William H,2,FALSE
11/30/2023 7:47:26,matthewg,6,FALSE
11/30/2023 7:47:28,KobeI,4,FALSE
11/30/2023 7:47:28,Samantha S,2,FALSE
11/30/2023 7:47:30, JoshuaL,6,FALSE
11/30/2023 7:47:30,William H,4,FALSE
11/30/2023 7:47:36,KobeI,6,FALSE
11/30/2023 7:47:37,William H,6,FALSE
11/30/2023 7:47:38,Natasha N,10,FALSE
11/30/2023 7:47:39,ryder,4,FALSE
11/30/2023 7:47:41,matthewg,8,FALSE
11/30/2023 7:47:42, JoshuaL,8,FALSE
11/30/2023 7:47:45,William H,8,FALSE
11/30/2023 7:47:48,JosiahR,2,TRUE
11/30/2023 7:47:48,KobeI,8,FALSE
11/30/2023 7:47:53,William H,10,FALSE
11/30/2023 7:47:55,ryder,6,FALSE
11/30/2023 7:47:57,KobeI,10,FALSE
11/30/2023 7:47:58,matthewg,10,FALSE
11/30/2023 7:48:01, JoshuaL,10,FALSE
11/30/2023 7:48:01,JosiahR,4,TRUE
11/30/2023 7:48:06,Josiah M,4,FALSE
11/30/2023 7:48:10,HA,8,FALSE
11/30/2023 7:48:13,JosiahR,6,FALSE
11/30/2023 7:48:17,Josiah M,6,FALSE
11/30/2023 7:48:18,ryder,8,FALSE
11/30/2023 7:48:18,RandyL,2,FALSE
11/30/2023 7:48:26,JosiahR,8,FALSE
11/30/2023 7:48:26,MaxH,2,TRUE
11/30/2023 7:48:29,ryder,10,FALSE
11/30/2023 7:48:30,Josiah M,8,FALSE
11/30/2023 7:48:36,RandyL,4,FALSE
11/30/2023 7:48:36,JosiahR,10,FALSE
11/30/2023 7:48:41,Josiah M,10,TRUE
11/30/2023 7:48:42,MaxH,4,TRUE
11/30/2023 7:48:44,HA,10,FALSE
11/30/2023 7:48:56,MaxH,6,FALSE
11/30/2023 7:49:01,RandyL,6,FALSE
11/30/2023 7:49:14,MaxH,8,FALSE
11/30/2023 7:49:24,RandyL,8,FALSE
11/30/2023 7:49:27,MaxH,10,FALSE
11/30/2023 7:49:40,RandyL,10,FALSE
11/30/2023 10:40:21,A.S,2,TRUE
11/30/2023 10:40:25,Daniel,2,TRUE
11/30/2023 10:40:46,A.S,4,TRUE
11/30/2023 10:40:47,A.C.,2,TRUE
11/30/2023 10:40:57,J.V,2,TRUE
11/30/2023 10:40:57,S.C,2,TRUE
11/30/2023 10:41:05,A.A,2,TRUE
11/30/2023 10:41:14,UA,2,TRUE
11/30/2023 10:41:22,Daniel,6,FALSE
11/30/2023 10:41:24,L.J,2,TRUE
11/30/2023 10:41:25,A.C.,4,TRUE
11/30/2023 10:41:28,A.S,6,TRUE
11/30/2023 10:41:31,J.V,4,TRUE
11/30/2023 10:41:31,Daniel,4,TRUE
11/30/2023 10:41:31,S.C,4,TRUE
11/30/2023 10:41:40,Michelle ,2,TRUE
11/30/2023 10:41:40,Lily E.,2,TRUE
11/30/2023 10:41:45,A.A,4,FALSE
11/30/2023 10:41:53,A.S,8,FALSE
11/30/2023 10:42:00,A.C.,6,TRUE
11/30/2023 10:42:04,UA,4,TRUE
11/30/2023 10:42:09,S.C,6,FALSE
11/30/2023 10:42:10,J.V,6,FALSE
11/30/2023 10:42:19,Lily E.,4,FALSE
11/30/2023 10:42:31,A.A,6,FALSE
11/30/2023 10:42:32,L.J,4,TRUE
11/30/2023 10:42:49,S.C,8,FALSE
11/30/2023 10:42:49,A.S,10,FALSE
11/30/2023 10:42:51,A.C.,8,FALSE
11/30/2023 10:43:09,CHB,2,TRUE
11/30/2023 10:43:10,Daniela F,4,FALSE
11/30/2023 10:43:19,S.C,10,FALSE
11/30/2023 10:43:19,Lily E.,6,TRUE
11/30/2023 10:43:28,CHB,4,TRUE
11/30/2023 10:43:28,J.V,8,TRUE
11/30/2023 10:43:28,A.D,4,TRUE
11/30/2023 10:43:40,CHB,6,FALSE
11/30/2023 10:43:43,A.A,8,FALSE
11/30/2023 10:43:45,L.J,6,TRUE
11/30/2023 10:43:52,A.C.,10,FALSE
11/30/2023 10:43:54,CHB,8,FALSE
11/30/2023 10:43:57,L.J,8,FALSE
11/30/2023 10:44:03,J.V,10,TRUE
11/30/2023 10:44:04,Louie.G,4,TRUE
11/30/2023 10:44:07,CHB,10,FALSE
11/30/2023 10:44:10,L.J,10,TRUE
11/30/2023 10:44:22,Louie.G,10,FALSE
11/30/2023 10:44:22,JLC,2,TRUE
11/30/2023 10:44:23,UA,6,TRUE
11/30/2023 10:44:24,MI,2,FALSE
11/30/2023 10:44:26,prince ,10,TRUE
11/30/2023 10:44:32,JLC,4,FALSE
11/30/2023 10:44:36,JA,10,TRUE
11/30/2023 10:44:42,prince,10,TRUE
11/30/2023 10:44:42,JLC,6,FALSE
11/30/2023 10:44:44,Daniel,2,TRUE
11/30/2023 10:44:47,Louie.G,8,FALSE
11/30/2023 10:44:53,prince,10,TRUE
11/30/2023 10:44:54,JLC,8,FALSE
11/30/2023 10:44:55,JA,2,TRUE
11/30/2023 10:45:01,Daniel,2,TRUE
11/30/2023 10:45:01,MB,10,TRUE
11/30/2023 10:45:07,JLC,10,TRUE
11/30/2023 10:45:13,Daniel,10,FALSE
11/30/2023 10:45:17,JA,4,TRUE
11/30/2023 10:45:21,Louie.G,6,TRUE
11/30/2023 10:45:21,Raph,2,TRUE
11/30/2023 10:45:22,V.M.,2,TRUE
11/30/2023 10:45:22,prince,10,TRUE
11/30/2023 10:45:24,v.b,2,TRUE
11/30/2023 10:45:35,Raph,4,TRUE
11/30/2023 10:45:36,prince,4,TRUE
11/30/2023 10:45:36,JA,6,FALSE
11/30/2023 10:45:38,v.b,4,TRUE
11/30/2023 10:45:39,V.M.,4,TRUE
11/30/2023 10:45:48,Raph,6,TRUE
11/30/2023 10:45:50,prince,10,TRUE
11/30/2023 10:45:59,v.b,6,TRUE
11/30/2023 10:46:00,JA,8,TRUE
11/30/2023 10:46:02,Raph,8,TRUE
11/30/2023 10:46:14,prince,10,FALSE
11/30/2023 10:46:15,v.b,8,TRUE
11/30/2023 10:46:17,Raph,10,TRUE
11/30/2023 10:46:23,V.M.,6,FALSE
11/30/2023 10:46:27,v.b,10,TRUE
11/30/2023 10:46:27,A.T,2,TRUE
11/30/2023 10:46:30,prince,4,TRUE
11/30/2023 10:46:43,daniel.ok,10,TRUE
11/30/2023 10:46:44,Daniel,6,TRUE
11/30/2023 10:46:44,A.T,4,TRUE
11/30/2023 10:46:47,prince,10,TRUE
11/30/2023 10:46:58,V.M.,8,TRUE
11/30/2023 10:47:04,prince,10,TRUE
11/30/2023 10:47:05,Raph,10,TRUE
11/30/2023 10:47:13,A.T,6,FALSE
11/30/2023 10:47:19,V.M.,10,TRUE
11/30/2023 10:47:32,A.T,8,FALSE
11/30/2023 10:47:32,Daniel,8,TRUE
11/30/2023 10:47:49,A.T,10,TRUE
11/30/2023 10:47:55,daniel.ok,10,TRUE
11/30/2023 12:30:34,PB,10,TRUE
11/30/2023 12:30:44,PB,8,FALSE
11/30/2023 12:34:04,e.b,8,TRUE
11/30/2023 12:39:19,Daniela F,6,TRUE
11/30/2023 12:43:01,e.b,8,FALSE
11/30/2023 12:43:14,e.b,10,TRUE
11/30/2023 13:02:18,e.b,2,TRUE
11/30/2023 14:19:22,AAA_Matt,4,FALSE
11/30/2023 14:19:26,Jessica,8,FALSE
11/30/2023 14:19:32,BB,4,TRUE
11/30/2023 14:19:38,AAA_Matt,4,FALSE
11/30/2023 14:19:43,BB,4,FALSE
11/30/2023 14:19:53,James,4,FALSE
12/1/2023 7:46:00,William H,2,TRUE
12/1/2023 7:46:07,William H,4,FALSE
12/1/2023 7:46:15,William H,6,FALSE
12/1/2023 7:46:17,RandyL,2,TRUE
12/1/2023 7:46:24,AlvinN,2,TRUE
12/1/2023 7:46:25,William H,8,FALSE
12/1/2023 7:46:29,RandyL,4,FALSE
12/1/2023 7:46:31,Matteo,2,TRUE
12/1/2023 7:46:34,William H,10,FALSE
12/1/2023 7:46:43,RandyL,6,FALSE
12/1/2023 7:46:54,Matteo,4,FALSE
12/1/2023 7:46:55,RandyL,8,FALSE
12/1/2023 7:47:08,Matteo,6,FALSE
12/1/2023 7:47:14,Matteo,8,FALSE
12/1/2023 7:47:15,RandyL,10,FALSE
12/1/2023 7:47:20,Matteo,10,FALSE
12/1/2023 7:47:29,AlvinN,4,FALSE
12/1/2023 7:47:38, JoshuaL,2,TRUE
12/1/2023 7:47:42,AlvinN,6,FALSE
12/1/2023 7:47:49, JoshuaL,4,TRUE
12/1/2023 7:47:54,AlvinN,8,FALSE
12/1/2023 7:48:06, JoshuaL,6,TRUE
12/1/2023 7:48:06,AlvinN,10,FALSE
12/1/2023 7:48:19, JoshuaL,8,FALSE
12/1/2023 7:48:32, JoshuaL,10,TRUE
12/1/2023 7:48:57,Maxim,2,TRUE
12/1/2023 7:49:09,Maxim,4,TRUE
12/1/2023 7:49:28,R.O,2,TRUE
12/1/2023 7:49:42,R.O,4,TRUE
12/1/2023 7:49:56,R.O,6,FALSE
12/1/2023 7:49:59,JosiahR,2,TRUE
12/1/2023 7:50:08,R.O,8,FALSE
12/1/2023 7:50:09,Maxim,6,TRUE
12/1/2023 7:50:13,JosiahR,4,FALSE
12/1/2023 7:50:20,Maxim,8,FALSE
12/1/2023 7:50:27,JosiahR,6,TRUE
12/1/2023 7:50:27,R.O,10,FALSE
12/1/2023 7:50:35,Maxim,10,FALSE
12/1/2023 7:50:39,JosiahR,8,FALSE
12/1/2023 7:50:51,JosiahR,10,FALSE
12/1/2023 7:51:55,AlvinN,2,TRUE
12/1/2023 7:52:07,AlvinN,4,FALSE
12/1/2023 7:52:18,AlvinN,6,FALSE
12/1/2023 7:52:30,AlvinN,8,FALSE
12/1/2023 7:52:43,AlvinN,10,FALSE
12/1/2023 7:55:13,KobeI,8,FALSE
12/1/2023 7:55:13,Nozibusiso,2,TRUE
12/1/2023 7:55:23,KobeI,10,FALSE
12/1/2023 7:55:24,Nozibusiso,4,TRUE
12/1/2023 7:55:36,KobeI,8,TRUE
12/1/2023 7:55:40,Nozibusiso,6,FALSE
12/1/2023 7:55:55,Nozibusiso,8,FALSE
12/1/2023 7:56:11,Nozibusiso,10,FALSE
12/1/2023 8:48:03,ryder,2,TRUE
12/1/2023 8:50:58,ryder,4,TRUE
12/1/2023 8:51:09,ryder,2,TRUE
12/1/2023 8:51:22,ryder,4,TRUE
12/1/2023 8:51:33,ryder,4,FALSE
12/1/2023 8:51:45,ryder,6,TRUE
12/1/2023 8:51:55,ryder,6,FALSE
12/1/2023 8:52:06,ryder,6,TRUE
12/1/2023 8:52:18,ryder,8,FALSE
12/1/2023 8:52:39,ryder,8,FALSE
12/1/2023 8:52:50,ryder,8,TRUE
12/1/2023 8:53:03,ryder,10,FALSE
12/1/2023 8:53:33,ryder,10,FALSE
12/1/2023 8:53:41,ryder,10,FALSE
12/1/2023 8:55:34,AlvinN,2,TRUE
12/1/2023 8:55:44,AlvinN,4,TRUE
12/1/2023 8:55:46, JoshuaL,2,TRUE
12/1/2023 8:55:58,AlvinN,6,FALSE
12/1/2023 8:55:59, JoshuaL,4,TRUE
12/1/2023 8:56:08,AlvinN,8,TRUE
12/1/2023 8:56:12,MaxH,2,FALSE
12/1/2023 8:56:14, JoshuaL,6,TRUE
12/1/2023 8:56:21,AlvinN,10,TRUE
12/1/2023 8:56:27,MaxH,2,FALSE
12/1/2023 8:56:32, JoshuaL,8,TRUE
12/1/2023 8:56:41,MaxH,2,TRUE
12/1/2023 8:56:43, JoshuaL,6,TRUE
12/1/2023 8:56:56, JoshuaL,10,TRUE
12/1/2023 8:58:31,MaxH,4,TRUE
12/1/2023 8:58:40,MaxH,4,TRUE
12/1/2023 8:58:49,MaxH,4,FALSE
12/1/2023 8:59:01,MaxH,6,FALSE
12/1/2023 8:59:11,MaxH,6,FALSE
12/1/2023 8:59:20,MaxH,6,TRUE
12/1/2023 8:59:32,MaxH,8,TRUE
12/1/2023 8:59:43,MaxH,8,FALSE
12/1/2023 8:59:52,MaxH,8,FALSE
12/1/2023 9:00:00,MaxH,8,FALSE
12/1/2023 9:00:10,MaxH,10,TRUE
12/1/2023 9:00:20,MaxH,10,FALSE
12/1/2023 9:00:44,MaxH,10,FALSE
12/1/2023 9:00:53,MaxH,10,FALSE
12/10/2023 14:13:53,PB,2,TRUE
12/10/2023 14:14:00,PB,2,TRUE
12/10/2023 14:14:21,PB,4,TRUE
12/10/2023 14:14:41,PB,10,FALSE
12/10/2023 14:14:49,PB,10,FALSE
12/10/2023 14:15:29,PB,8,TRUE
12/10/2023 14:16:12,PB,6,TRUE
12/10/2023 14:16:47,PB,10,FALSE
12/10/2023 14:17:23,PB,4,FALSE
12/10/2023 14:17:59,PB,4,TRUE
12/11/2023 17:15:26,p.o,10,TRUE
12/11/2023 19:57:07,PB,2,TRUE
12/11/2023 19:57:19,PB,6,FALSE
12/13/2023 8:50:42,PB,2,TRUE
12/13/2023 8:52:11,VMT,2,FALSE
12/13/2023 8:52:20,VMT,2,FALSE
12/13/2023 8:52:29,VMT,2,TRUE
12/13/2023 8:52:38,VMT,2,TRUE
12/13/2023 8:52:55,Mel B,2,TRUE
12/13/2023 8:53:05,T.Xu,2,FALSE
12/13/2023 8:53:06,Mel B,2,FALSE
12/13/2023 8:53:11,T.Xu,4,FALSE
12/13/2023 8:53:17,MB,2,TRUE
12/13/2023 8:53:17,Mel B,4,FALSE
12/13/2023 8:53:18,T.Xu,6,TRUE
12/13/2023 8:53:19,Mr G.,2,TRUE
12/13/2023 8:53:23,MJB,2,TRUE
12/13/2023 8:53:27,T.Xu,8,FALSE
12/13/2023 8:53:27,JL,2,TRUE
12/13/2023 8:53:28,Mel B,4,FALSE
12/13/2023 8:53:28,MB,4,FALSE
12/13/2023 8:53:30,MJB,4,FALSE
12/13/2023 8:53:35,Mr G,4,FALSE
12/13/2023 8:53:36,JL,4,FALSE
12/13/2023 8:53:37,MJB,6,FALSE
12/13/2023 8:53:38,MB,6,FALSE
12/13/2023 8:53:38,T.Xu,10,FALSE
12/13/2023 8:53:40,AE,2,TRUE
12/13/2023 8:53:41,Mel B,6,FALSE
12/13/2023 8:53:44,MJB,8,FALSE
12/13/2023 8:53:45,JL,6,TRUE
12/13/2023 8:53:49,MB,8,FALSE
12/13/2023 8:53:51,AE,4,TRUE
12/13/2023 8:53:52,JL,8,FALSE
12/13/2023 8:53:52,MJB,10,TRUE
12/13/2023 8:53:53,Mr G,6,FALSE
12/13/2023 8:53:54,Mel B,6,FALSE
12/13/2023 8:53:56,AE,6,FALSE
12/13/2023 8:53:59,MB,10,FALSE
12/13/2023 8:54:00,susan,6,TRUE
12/13/2023 8:54:01,JL,10,FALSE
12/13/2023 8:54:02,VMT,4,FALSE
12/13/2023 8:54:03,SD,2,TRUE
12/13/2023 8:54:03,AE,8,FALSE
12/13/2023 8:54:06,Mel B,8,FALSE
12/13/2023 8:54:09,AE,10,TRUE
12/13/2023 8:54:10,VMT,4,FALSE
12/13/2023 8:54:11,SD,2,TRUE
12/13/2023 8:54:17,Susan,4,TRUE
12/13/2023 8:54:18,SD,4,FALSE
12/13/2023 8:54:18,VMT,4,FALSE
12/13/2023 8:54:18,Mel B,8,FALSE
12/13/2023 8:54:19,Mr G,8,FALSE
12/13/2023 8:54:26,JT1,2,TRUE
12/13/2023 8:54:26,T.Xu,2,TRUE
12/13/2023 8:54:27,SD,4,FALSE
12/13/2023 8:54:27,VMT,4,FALSE
12/13/2023 8:54:28,NicoR,2,TRUE
12/13/2023 8:54:30,susan,10,FALSE
12/13/2023 8:54:30,Mel B,10,FALSE
12/13/2023 8:54:33,T.Xu,4,TRUE
12/13/2023 8:54:35,VMT,4,FALSE
12/13/2023 8:54:39,SD,6,FALSE
12/13/2023 8:54:40,NicoR,2,TRUE
12/13/2023 8:54:41,Mel B,10,FALSE
12/13/2023 8:54:42,Susan,6,TRUE
12/13/2023 8:54:43,T.Xu,6,FALSE
12/13/2023 8:54:46,JT1,2,TRUE
12/13/2023 8:54:46,Mr G,10,FALSE
12/13/2023 8:54:47,SD,6,FALSE
12/13/2023 8:54:50,Lindsey,2,FALSE
12/13/2023 8:54:54,SD,8,FALSE
12/13/2023 8:54:55,JT1,2,TRUE
12/13/2023 8:55:00,Susan,8,TRUE
12/13/2023 8:55:00,T.Xu,8,FALSE
12/13/2023 8:55:01,Lindsey,4,FALSE
12/13/2023 8:55:02,NicoR,2,TRUE
12/13/2023 8:55:02,AE,2,TRUE
12/13/2023 8:55:03,JL,2,FALSE
12/13/2023 8:55:04,SD,8,FALSE
12/13/2023 8:55:04,MmeGI,2,TRUE
12/13/2023 8:55:12,SD,10,FALSE
12/13/2023 8:55:13,Susan,4,TRUE
12/13/2023 8:55:14,JL,4,TRUE
12/13/2023 8:55:15,T.Xu,10,FALSE
12/13/2023 8:55:15,AE,4,FALSE
12/13/2023 8:55:16,Lindsey,6,TRUE
12/13/2023 8:55:16,MmeGI,4,TRUE
12/13/2023 8:55:18,NicoR,4,TRUE
12/13/2023 8:55:20,SD,10,FALSE
12/13/2023 8:55:22,A,2,FALSE
12/13/2023 8:55:22,JL,6,FALSE
12/13/2023 8:55:25,AE,6,FALSE
12/13/2023 8:55:28,Susan,4,TRUE
12/13/2023 8:55:28,JT1,4,TRUE
12/13/2023 8:55:33,JL,8,FALSE
12/13/2023 8:55:33,JKL,2,TRUE
12/13/2023 8:55:34,AE,8,FALSE
12/13/2023 8:55:34,A,2,FALSE
12/13/2023 8:55:35,MmeGI,6,TRUE
12/13/2023 8:55:36,MB,2,TRUE
12/13/2023 8:55:38,JT1,4,TRUE
12/13/2023 8:55:42,AE,10,FALSE
12/13/2023 8:55:42,Lindsey,10,FALSE
12/13/2023 8:55:43,JL,10,FALSE
12/13/2023 8:55:45,JT1,4,TRUE
12/13/2023 8:55:47,MB,4,TRUE
12/13/2023 8:55:47,A,2,FALSE
12/13/2023 8:55:49,MD,8,TRUE
12/13/2023 8:55:50,JKL,4,FALSE
12/13/2023 8:55:52,MmeGI,8,TRUE
12/13/2023 8:55:56,MB,6,FALSE
12/13/2023 8:55:57,A,4,FALSE
12/13/2023 8:56:00,Mel B,2,TRUE
12/13/2023 8:56:03,JKL,6,FALSE
12/13/2023 8:56:06,MmeGI,10,FALSE
12/13/2023 8:56:09,Mel B,2,FALSE
12/13/2023 8:56:11,VMT,6,FALSE
12/13/2023 8:56:17,JT1,6,FALSE
12/13/2023 8:56:18,MB,10,TRUE
12/13/2023 8:56:19,JKL,8,TRUE
12/13/2023 8:56:19,VMT,6,FALSE
12/13/2023 8:56:20,Mel B,4,FALSE
12/13/2023 8:56:21,Susan,2,TRUE
12/13/2023 8:56:24,JT1,6,FALSE
12/13/2023 8:56:30,Mel B,4,TRUE
12/13/2023 8:56:32,JT1,6,TRUE
12/13/2023 8:56:34,NicoR,2,TRUE
12/13/2023 8:56:34,JKL,10,FALSE
12/13/2023 8:56:35,VMT,6,FALSE
12/13/2023 8:56:40,A,2,FALSE
12/13/2023 8:56:40,Mel B,6,FALSE
12/13/2023 8:56:41,JT1,6,FALSE
12/13/2023 8:56:46,VMT,6,TRUE
12/13/2023 8:56:51,Mel B,6,FALSE
12/13/2023 8:56:55,VMT,8,FALSE
12/13/2023 8:56:56,NicoR,4,TRUE
12/13/2023 8:57:00,Mel B,8,FALSE
12/13/2023 8:57:02,VMT,8,FALSE
12/13/2023 8:57:10,VMT,8,TRUE
12/13/2023 8:57:11,Mel B,8,FALSE
12/13/2023 8:57:15,JT1,8,FALSE
12/13/2023 8:57:17,VMT,10,FALSE
12/13/2023 8:57:21,Mel B,10,FALSE
12/13/2023 8:57:23,Mr G,10,FALSE
12/13/2023 8:57:31,Mel B,10,FALSE
12/13/2023 8:57:34,JT1,8,FALSE
12/13/2023 8:57:41,VMT,10,FALSE
12/13/2023 8:57:43,JT1,8,FALSE
12/13/2023 8:57:49,VMT,10,TRUE
12/13/2023 8:58:09,AE,2,TRUE
12/13/2023 8:58:15,AE,4,FALSE
12/13/2023 8:58:21,AE,6,FALSE
12/13/2023 8:58:28,AE,8,FALSE
12/13/2023 8:58:35,JT1,10,FALSE
12/13/2023 8:58:36,AE,10,FALSE
12/13/2023 8:58:42,JT1,10,FALSE
12/13/2023 8:58:51,JT1,10,FALSE
12/13/2023 8:59:00,JT1,10,FALSE
12/13/2023 8:59:07,JT1,10,TRUE
12/13/2023 8:59:21,HF,4,TRUE
12/13/2023 8:59:33,NicoR,4,FALSE
12/13/2023 8:59:36,A,4,TRUE
12/13/2023 8:59:40,Mr G,2,FALSE
12/13/2023 8:59:45,NicoR,6,FALSE
12/13/2023 9:00:01,Mr G,4,TRUE
12/13/2023 9:33:21,JL,2,TRUE
12/13/2023 12:33:27,MD,2,TRUE
12/13/2023 12:34:48,MD,4,FALSE
12/19/2023 14:50:49,mubarak,4,TRUE
12/19/2023 14:51:06, JoshuaL,6,TRUE
12/19/2023 14:51:22,Josiah.R,2,TRUE
12/19/2023 14:51:32,AlvinL,6,FALSE
12/19/2023 14:51:44,ryder lewis,2,FALSE
12/19/2023 14:52:02,mubarak,4,TRUE
12/19/2023 14:52:14,Josiah.R,4,FALSE
12/19/2023 14:52:45,Jayden,6,TRUE
12/19/2023 14:52:48,A.T,2,FALSE
12/19/2023 14:52:57,Josiah.R,6,FALSE
12/19/2023 14:52:59,ryder ,6,TRUE
12/19/2023 14:53:03,JLC,2,TRUE
12/19/2023 14:53:09,pascal,10,TRUE
12/19/2023 14:53:10,AlvinN,6,FALSE
12/19/2023 14:53:13,UA,2,FALSE
12/19/2023 14:53:15,CHB,2,TRUE
12/19/2023 14:53:22,Lukas,4,FALSE
12/19/2023 14:53:30,Alicia,6,TRUE
12/19/2023 14:53:31,naya,4,FALSE
12/19/2023 14:53:34,Daniela F,2,TRUE
12/19/2023 14:53:35,Adrianna,6,FALSE
12/19/2023 14:53:45,naya,2,TRUE
12/19/2023 14:53:50,Lily ,2,FALSE
12/19/2023 14:54:04,leanne,4,TRUE
12/19/2023 14:54:10,Jesmeena,2,FALSE
12/19/2023 14:54:22,A.C.,2,FALSE
12/19/2023 14:54:30,prince,6,TRUE
12/19/2023 14:54:41,Louie ,4,FALSE
12/19/2023 14:54:46,prince,10,TRUE
12/19/2023 14:54:57,Phineas,4,FALSE
12/19/2023 14:55:02,prince,8,FALSE
12/19/2023 14:55:08,Jayden,2,TRUE
12/19/2023 14:55:14,Louie,10,FALSE
12/19/2023 14:55:25,Alicia,8,TRUE
12/19/2023 14:55:39,Louie,2,FALSE
12/19/2023 14:55:45,Lukas,8,TRUE
12/19/2023 14:55:51,Phineas,6,TRUE
5/7/2024 22:05:24,Katy,2,TRUE
5/7/2024 22:05:40,Oli,4,FALSE
5/9/2024 10:18:50,Jeff,2,TRUE
5/9/2024 10:18:56,Kirsten ,10,FALSE
5/9/2024 10:19:00,Kris,10,TRUE
5/9/2024 10:19:07,Troy,10,FALSE
5/9/2024 10:19:09,Greg,2,TRUE
5/9/2024 10:19:12,jeff,4,FALSE
5/9/2024 10:19:27,Kirsten ,10,FALSE
5/9/2024 10:19:31,Greg,4,TRUE
5/9/2024 10:19:32,DW,4,TRUE
5/9/2024 10:19:37,Jeff,6,FALSE
5/9/2024 10:19:39,Katon,2,TRUE
5/9/2024 10:19:40,Steph,2,TRUE
5/9/2024 10:19:40,Troy,10,FALSE
5/9/2024 10:19:43,Dw,4,FALSE
5/9/2024 10:19:49,Greg,6,FALSE
5/9/2024 10:19:57,Jeff,8,FALSE
5/9/2024 10:19:58,Ryan Chapman,10,FALSE
5/9/2024 10:20:08,Kirsten ,10,FALSE
5/9/2024 10:20:09,Greg,8,FALSE
5/9/2024 10:20:14,Jeff,10,TRUE
5/9/2024 10:20:17,Grant,8,FALSE
5/9/2024 10:20:24,Katon,4,FALSE
5/9/2024 10:20:25,Kris,8,FALSE
5/9/2024 10:20:27,Steph,4,FALSE
5/9/2024 10:20:28,Ryan ,2,TRUE
5/9/2024 10:20:34,Troy,6,FALSE
